cod_scuola,nome_scuola,indirizzo_scuola,sito_scuola,scuola_paritaria,id_provincia,id_regione,id_comune,comune_scuola,num_diplomati_x_coorte,indice_fga,fga_forchetta_bassa,fga_forchetta_alta,indice_perc_cfu,indice_media_voti,completamento_pct,tasso_immatricolazione_pct,tasso_non_immatricolazione_pct,abbandono_pct,voto_medio_immatricolati,voto_medio_non_immatricolati,comune_di_ricerca,raggio_km_ricerca,tipologia_ricerca
CSTA01701G,MANCINI-TOMMASI-TODARO-COSENTINO,VIA CONSALVO ARAGONA,http://www.iismancinics.gov.it,0,78,18,78045,Cosenza,29,,,,,,6.38,,,,,,Cosenza,10,Tecnico - Tecnologico
CSRI07301Q,MARCONI - GUARASCI,VIA DEGLI STADI,http://www.iismarconiguarasci.gov.it,0,78,18,78045,Cosenza,0,,,,,,0.0,,,,,,Cosenza,10,Tecnico - Tecnologico
CSTF6C500B,BILL GATES,VIA DEGLI ALIMENA 99,http://www.scuolaitibillgates.com,1,78,18,78045,Cosenza,0,,,,,,0.0,,,,,,Cosenza,10,Tecnico - Tecnologico
KRPC02000L,PITAGORA,PZZA UMBERTO I 15,http://www.liceopitagoracrotone.gov.it/web/,0,101,18,101010,Crotone,114,65.89,61.79,70.35,68.07,25.64,7.99,91.84,8.16,13.41,92.76,85.96,Crotone,10,Classico
KRPC010002,DIODATO BORRELLI,VIA MATTIA PRETI 1,http://www.ilborrelli.net/,0,101,18,101022,Santa Severina,31,56.41,49.13,64.92,63.79,23.88,7.96,88.17,11.83,21.51,94.29,93.0,Crotone,10,Classico
KRTD00401P,GIUSEPPE GANGALE,PIAZZA KENNEDY 10,,0,101,18,101008,Cirò Marina,0,,,,,,0.0,,,,,,Crotone,10,Classico
KRPS010005,FILOLAO,VIA ACQUABONA,http://www.filolao.it/,0,101,18,101010,Crotone,120,65.2,61.25,69.54,73.23,24.86,7.17,95.56,4.44,14.44,88.27,80.81,Crotone,10,Scientifico
KRPS040001,IST OMNIC STRONGOLI,VIA VIGNA DEL PRINCIPE,http://iostrongolikr.edu.it/,0,101,18,101025,Strongoli,19,64.31,52.53,76.5,75.93,24.32,6.27,78.95,21.05,5.26,91.3,78.75,Crotone,10,Scientifico
KRPS03000A,LUIGI LILIO,VIA SAN FRANCESCO,http://www.ioliliociro.gov.it/,0,101,18,101007,Cirò,16,46.17,33.05,61.75,50.93,22.97,6.94,75.0,25.0,21.88,93.58,85.5,Crotone,10,Scientifico - Scienze applicate
KRPM010006,GIAN VINCENZO GRAVINA,VIA UGO FOSCOLO 2,http://www.istitutogravina.kr.it/,0,101,18,101010,Crotone,58,51.75,46.0,58.22,58.18,23.44,6.11,78.86,21.14,16.0,85.28,78.08,Crotone,10,Scienze Umane
KRPS02001R,RAFFAELE LOMBARDI SATRIANI,LOC CAMPIZZI,http://www.liceoscientificopetilia.it/,0,101,18,101015,Mesoraca,11,50.68,38.06,64.72,54.94,23.57,6.35,76.47,23.53,14.71,89.69,81.38,Crotone,10,Scienze Umane
KRTD01101T,BARLACCHI - LUCIFERO,VIA CARDUCCI,http://www.istitutonauticokr.gov.it/,0,101,18,101010,Crotone,53,44.87,36.97,53.79,49.72,22.8,4.96,43.13,56.87,8.75,84.01,74.78,Crotone,10,Tecnico - Economico
KRTL009018,PERTINI - SANTONI,VLE MATTEOTTI,http://www.pertinikr.gov.it/,0,101,18,101010,Crotone,14,,,,,,2.91,,,,,,Crotone,10,Tecnico - Economico
KRTF011014,DONEGANI - CILIBERTO (DONEGANI),VIA TITO MINNITI 25,http://www.donegani.gov.it/,0,101,18,101010,Crotone,150,57.42,53.11,62.29,64.16,24.08,5.16,60.75,39.25,12.42,84.61,73.66,Crotone,10,Tecnico - Tecnologico
KRTH01201B,DONEGANI - CILIBERTO (CILIBERTO),VIA SIRIS,http://www.istitutonauticokr.gov.it/,0,101,18,101010,Crotone,64,,,,,,5.45,,,,,,Crotone,10,Tecnico - Tecnologico
VVPC00701V,MORELLI - COLAO,VIA XXV APRILE 1,http://www.iismorellicolao.gov.it/,0,102,18,102047,Vibo Valentia,78,63.42,58.71,68.76,65.59,25.35,7.53,93.22,6.78,18.64,87.75,86.63,Vibo Valentia,10,Classico
VVPC04000D,BRUNO - VINCI,PZZA FRANCESCO RAIMONDO,http://www.omnicomprensivobrunovinci.gov.it/,0,102,18,102025,Nicotera,38,55.83,49.27,63.23,58.93,24.33,7.08,89.57,10.43,18.26,91.81,86.08,Vibo Valentia,10,Classico
VVPC00201Q,PASQUALE GALLUPPI,VLE CONIUGI CRIGNA,http://www.iistropea.gov.it/,0,102,18,102044,Tropea,21,52.14,43.28,62.7,49.67,24.55,8.47,83.08,16.92,23.08,92.67,75.55,Vibo Valentia,10,Classico
VVPS01000R,GIUSEPPE BERTO,VIA DEGLI ARTIGIANI,http://www.liceobertovibo.gov.it/,0,102,18,102047,Vibo Valentia,172,67.45,63.94,71.34,72.78,25.45,7.73,92.66,7.34,16.41,88.79,82.03,Vibo Valentia,10,Scientifico
VVPS07000C,FERRARI - MACHIAVELLI,VIA NIGLIARI,http://www.omnicomprensivosorianocalabro.gov.it/,0,102,18,102040,Soriano Calabro,14,66.41,56.17,78.04,70.55,25.47,6.41,90.91,9.09,20.45,90.35,67.0,Vibo Valentia,10,Scientifico
VVPS2U500I,ARTURO CALLIPO,VIALE JF KENNEDY 87,,1,102,18,102047,Vibo Valentia,0,,,,,,0.0,,,,,,Vibo Valentia,10,Scientifico - Sportivo
RCPM05000C,GIUSEPPE RECHICHI,VIA LOMBARDI 4,http://www.liceorechichipolistena.edu.it/,0,80,18,80061,Polistena,61,51.84,45.7,59.06,52.92,24.09,7.54,64.67,35.33,17.93,89.43,78.31,Vibo Valentia,10,Scienze Umane
VVPM01000T,VITO CAPIALBI,VIA SANTA RUBA 29,http://www.istitutocapialbi.gov.it/,0,102,18,102047,Vibo Valentia,113,48.32,43.96,53.25,56.21,22.85,7.69,78.53,21.47,16.47,89.21,80.82,Vibo Valentia,10,Scienze Umane
VVSD00701C,MORELLI - COLAO,PZZA MARTIRI D'UNGHERIA,http://www.iismorellicolao.gov.it/,0,102,18,102047,Vibo Valentia,50,54.36,46.3,63.91,52.75,24.72,5.36,44.0,56.0,12.67,90.8,80.54,Vibo Valentia,10,Artistico
VVTD01000L,ITG E ITI E ITE,PZZA MARTIRI D'UNGHERIA,http://www.itegalilei.gov.it/,0,102,18,102047,Vibo Valentia,75,46.89,40.5,54.35,53.73,22.81,5.02,48.44,51.56,12.0,89.73,75.18,Vibo Valentia,10,Tecnico - Economico
VVTD00301E,LUIGI EINAUDI,VIA VITTORIO VENETO,http://www.iiseinaudi.gov.it/,0,102,18,102037,Serra San Bruno,34,45.33,36.62,55.63,48.98,23.0,5.87,54.37,45.63,12.62,84.87,72.06,Vibo Valentia,10,Tecnico - Economico
VVTH01000A,IST OMNIC NAUTICO PIZZO 1874,VIA MARCELLO SALOMONE,http://www.itnauticopizzo.gov.it/,0,102,18,102027,Pizzo,65,39.15,31.22,48.91,37.13,22.94,6.64,34.52,65.48,11.68,91.6,79.02,Vibo Valentia,10,Tecnico - Tecnologico
VVTF01101Q,ITG E ITI E ITE,VIA GIUSTINO FORTUNATO,http://www.tecnologicovibo.gov.it,0,102,18,102047,Vibo Valentia,92,,,,,,4.43,,,,,,Vibo Valentia,10,Tecnico - Tecnologico
PAPC04000P,GIUSEPPE GARIBALDI,VIA CANONICO ROTOLO 2,http://www.liceogaribaldi.it/,0,82,19,82053,Palermo,193,76.7,73.32,80.37,74.53,27.47,8.0,92.6,7.4,10.67,87.4,83.0,Palermo,10,Classico
PAPC11000Q,VITTORIO EMANUELE II,VIA SIMONE DI BOLOGNA 11,http://www.liceovittorioemanuelepa.it/,0,82,19,82053,Palermo,141,73.67,69.91,77.82,72.14,27.03,7.03,92.24,7.76,11.76,87.15,81.7,Palermo,10,Classico
PAPC09000Q,UMBERTO I,VIA FILIPPO PARLATORE 24,http://www.umbertoprimo.it/,0,82,19,82053,Palermo,205,73.1,69.76,76.73,71.76,26.93,7.85,90.75,9.25,11.36,88.72,83.18,Palermo,10,Classico
PAPC00801X,BASILE - D'ALEO,VIA BIAGIO GIORDANO 14,http://www.iisbasiledaleo.gov.it/,0,82,19,82049,Monreale,20,70.4,61.1,80.21,72.34,26.22,7.21,81.67,18.33,8.33,90.24,82.64,Palermo,10,Classico
PAPC030004,GIOVANNI MELI,VIA SALVATORE ALDISIO 2,http://www.liceomeli.gov.it/,0,82,19,82053,Palermo,236,69.48,66.3,72.97,69.19,26.37,7.28,91.68,8.32,12.55,86.49,79.97,Palermo,10,Classico
PAPC58500L,ISTITUTO GONZAGA,VIA PIERSANTI MATTARELLA 3842,http://gonzagascuola.it/,1,82,19,82053,Palermo,13,67.98,57.61,78.93,65.36,26.47,7.5,95.12,4.88,7.32,93.72,76.5,Palermo,10,Classico
PAPC12500D,DON BOSCO - RANCHIBILE,VIA LIBERTA' 199,http://www.ranchibile.org/,1,82,19,82053,Palermo,31,66.95,59.65,74.79,68.96,25.79,7.65,86.32,13.68,7.37,92.16,92.08,Palermo,10,Classico
PAPC12000A,MARIA ADELAIDE,CSO CALATAFIMI 86,http://mariaadelaide.it/index.php,0,82,19,82053,Palermo,49,65.16,59.38,71.52,63.88,25.97,7.17,93.2,6.8,14.29,90.77,84.1,Palermo,10,Classico
PAPC100005,GIOVANNI FALCONE,PZZA SETT'ANGELI 3,http://convittonazionale.palermo.it/,0,82,19,82053,Palermo,19,49.86,40.76,61.01,53.27,23.57,6.9,87.93,12.07,18.97,88.02,84.86,Palermo,10,Classico
PAPC07500N,TERENZIO MAMIANI,VIA FILIPPO PARLATORE 22,http://www.villamamiani.it/,1,82,19,82053,Palermo,11,24.33,11.96,41.5,21.18,21.3,0.0,79.41,20.59,26.47,86.19,79.43,Palermo,10,Classico
PAPC14500P,SENECA,VLE REGIONE SICILIANA 3414,http://www.istitutoseneca.it,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Classico
PAPC695004,PLATONE,VIA SAN BONO 31,http://www.istitutoplatone.com/,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Classico
PAPC00500B,THOMAS MORE,VIA PACINOTTI 49,http://www.scuolathomasmore.it,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Classico
PAPS82500P,ISTITUTO GONZAGA,VIA PIERSANTI MATTARELLA 3842,http://gonzagascuola.it/,1,82,19,82053,Palermo,22,76.25,68.0,85.0,79.83,26.72,7.5,94.03,5.97,5.97,92.56,88.5,Palermo,10,Scientifico
PAPS100008,BENEDETTO CROCE,VIA BENFRATELLI 4,http://www.liceocroce.it/index//,0,82,19,82053,Palermo,247,74.17,71.02,77.56,78.81,26.34,6.14,91.25,8.75,10.23,86.98,78.48,Palermo,10,Scientifico
PAPS02000L,STANISLAO CANNIZZARO,VIA GEN ARIMONDI 14,http://www.cannizzaro.gov.it/dotnetnuke/it-it,0,82,19,82053,Palermo,301,73.82,70.87,76.99,79.34,26.2,7.18,94.68,5.32,9.08,84.61,77.52,Palermo,10,Scientifico
PAPS010002,GALILEO GALILEI,VIA DANIMARCA 54,http://www.liceoggalileipalermo.it/,0,82,19,82053,Palermo,259,73.34,70.24,76.69,75.82,26.5,7.29,92.28,7.72,10.04,85.27,78.75,Palermo,10,Scientifico
PAPS060003,ERNESTO BASILE,VIA SAN CIRO 23,http://www.liceobasile.gov.it/,0,82,19,82053,Palermo,64,72.54,67.33,78.28,72.39,26.72,6.4,90.63,9.37,13.02,87.96,76.41,Palermo,10,Scientifico
PAPS05000C,ALBERT EINSTEIN,VIA VIVALDI 60,http://www.liceoeinstein.palermo.it/,0,82,19,82053,Palermo,126,69.27,65.3,73.57,75.43,25.57,6.71,89.74,10.26,10.26,86.29,79.41,Palermo,10,Scientifico
PAPS02500Q,DON BOSCO - RANCHIBILE,VIA LIBERTA' 199,http://www.ranchibile.org/,1,82,19,82053,Palermo,56,65.39,59.93,71.39,70.98,25.18,7.56,92.86,7.14,12.5,90.39,87.75,Palermo,10,Scientifico
PAPS02601L,MARIO RUTELLI,PZZA GIANGIACOMO CIACCIO MONTALTO,http://www.rutellipa.it/,0,82,19,82053,Palermo,37,65.25,58.27,73.33,65.04,25.85,6.22,80.36,19.64,15.18,84.59,71.27,Palermo,10,Scientifico
PAPS008024,BASILE - D'ALEO,VIA BIAGIO GIORDANO 14,http://www.iisbasiledaleo.gov.it/,0,82,19,82049,Monreale,55,62.44,56.55,69.08,62.77,25.45,7.46,78.92,21.08,13.86,86.4,77.4,Palermo,10,Scientifico
PAPS00500E,PLATONE,VIA SAN BONO 31,http://www.istitutoplatone.com/,1,82,19,82053,Palermo,16,36.9,24.95,52.07,36.44,22.48,0.0,58.0,42.0,20.0,79.76,72.76,Palermo,10,Scientifico
PAPSVD500Q,THOMAS MORE,VIA PACINOTTI 49,http://scuolathomasmore.it/,1,82,19,82053,Palermo,8,34.9,21.5,50.04,47.53,20.67,0.0,92.0,8.0,12.0,84.26,80.0,Palermo,10,Scientifico
PAPS05500G,TERENZIO MAMIANI,VIA FILIPPO PARLATORE 22,http://www.villamamiani.it/,1,82,19,82053,Palermo,25,33.86,25.58,44.88,29.43,22.59,0.0,81.58,18.42,30.26,81.71,78.21,Palermo,10,Scientifico
PAPS016012,ETTORE MAJORANA,VIA ASTORINO 56,http://www.majoranapa.gov.it/,0,82,19,82053,Palermo,45,60.38,53.83,67.45,68.77,24.24,5.0,75.91,24.09,10.22,80.47,70.0,Palermo,10,Scientifico - Scienze applicate
PATF02701E,ALESSANDRO VOLTA,PASSAGGIO DEI PICCIOTTI 1,http://www.iissvolta.edu.it,0,82,19,82053,Palermo,28,57.07,48.69,66.31,69.85,23.31,4.01,70.93,29.07,11.63,77.39,71.33,Palermo,10,Scientifico - Scienze applicate
PAPS029014,DUCA ABRUZZI - GRASSI,VIA FAZIO 1,http://www.isducabruzzi-grassi.edu.it/,0,82,19,82053,Palermo,43,52.49,46.18,59.66,62.28,23.12,5.55,85.5,14.5,10.69,81.29,71.42,Palermo,10,Scientifico - Scienze applicate
PAPS5E500M,SENECA,VLE REGIONE SICILIANA 3414,http://www.istitutoseneca.it,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Scientifico - Scienze applicate
PAPS09000V,GIUSEPPE D'ALESSANDRO,VIA SANT'IGNAZIO DI LOYOLA,http://www.iisdalessandro.edu.it/,0,82,19,82006,Bagheria,19,73.86,61.9,87.59,75.19,26.7,7.5,74.36,25.64,17.95,86.69,75.6,Palermo,10,Scientifico - Sportivo
PAPM07000P,DANILO DOLCI,VIA FICHIDINDIA,http://www.liceodanilodolci.it/,0,82,19,82053,Palermo,104,61.12,56.06,66.95,61.24,25.32,4.04,59.29,40.71,11.86,85.71,73.94,Palermo,10,Scienze Umane
PAPM02000N,GIOVANNI AGOSTINO DE COSMI,VIA LEONARDO RUGGERI 15,http://www.liceodecosmi.gov.it/,0,82,19,82053,Palermo,64,58.9,53.15,65.38,60.82,24.84,5.71,71.13,28.87,11.34,87.41,77.52,Palermo,10,Scienze Umane
PAPM010003,CAMILLO FINOCCHIARO APRILE,VIA CILEA 56,http://www.istitutofinocchiaroaprile.gov.it/,0,82,19,82053,Palermo,120,58.87,54.66,63.56,59.46,24.99,6.58,80.89,19.11,13.02,84.72,76.18,Palermo,10,Scienze Umane
PAPM04000V,REGINA MARGHERITA,PZZA SS SALVATORE 1,http://www.liceoreginamargherita.gov.it/,0,82,19,82053,Palermo,114,55.12,50.67,60.13,55.38,24.58,5.34,73.55,26.45,11.92,86.56,76.47,Palermo,10,Scienze Umane
PAPMB55005,SENECA,VIA PERPIGNANO 13,http://www.istitutoseneca.it/,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Scienze Umane
PAPMO7500Q,FORMAT,VIA AQUILEIA 32,http://www.abiciformazione.it/istituto-,1,82,19,82053,Palermo,18,40.13,26.45,57.92,37.75,23.1,0.0,40.74,59.26,16.67,82.0,78.91,Palermo,10,Scienze Umane - Economico sociale
PAPM023016,FRANCESCO FERRARA,VIA SGARLATA 11,http://istitutoferrara2.weebly.com/,0,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Scienze Umane - Economico sociale
PAPL12500B,NINNI CASSARA',VIA DON ORIONE 44,http://linguisticocassara.it/,0,82,19,82053,Palermo,244,56.64,53.26,60.57,54.41,25.07,7.46,71.86,28.14,14.89,86.46,78.85,Palermo,10,Linguistico
PAPL6T500Q,JOHN MAYNARD KEYNES,VIA MARCHESE UGO 6,http://www.liceokeynes.it/,1,82,19,82053,Palermo,14,30.84,19.45,46.45,17.83,23.26,0.0,74.42,25.58,32.56,84.22,82.36,Palermo,10,Linguistico
PAPLE05003,SENECA,VIALE REGIONE SICILIANA 3414,,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Linguistico
PASD033016,RAGUSA - KIYOHARA - PARLATORE,PZZA GENERALE TURBA 71,http://www.istitutoartepalermo.eu,0,82,19,82053,Palermo,78,59.46,52.42,67.85,47.33,26.59,4.3,37.45,62.55,9.36,83.26,76.5,Palermo,10,Artistico
PASL01000V,CATALANO,VIA LA MARMORA 6,http://www.artisticocatalano.gov.it/,0,82,19,82053,Palermo,150,57.26,52.38,63.06,52.19,25.48,5.13,44.57,55.43,11.31,84.51,82.52,Palermo,10,Artistico
PASL03201R,DAMIANI ALMEYDA - CRISPI,VIA VIVALDI 58,http://www.iisdamianialmeyda-crispi.gov.it/,0,82,19,82053,Palermo,97,49.93,43.74,56.95,47.33,24.3,5.05,40.21,59.79,6.87,85.35,80.15,Palermo,10,Artistico
PASD00801D,BASILE - D'ALEO,VIA BIAGIO GIORDANO 14,http://iisbasiledaleo.gov.it/,0,82,19,82049,Monreale,0,,,,,,0.0,,,,,,Palermo,10,Artistico
PATL02601V,MARIO RUTELLI,PZZA GIANGIACOMO CIACCIO MONTALTO,http://istitutosuperiorerutellipa.it/,0,82,19,82053,Palermo,80,51.28,45.3,58.4,47.96,24.55,4.18,52.28,47.72,13.28,83.9,74.0,Palermo,10,Tecnico - Economico
PATD03701V,EINAUDI - PARETO,VIA BRIGATA VERONA 5,http://www.iseinaudipareto.gov.it/,0,82,19,82053,Palermo,62,50.87,44.82,57.69,58.0,23.25,4.73,65.78,34.22,12.83,81.98,71.83,Palermo,10,Tecnico - Economico
PATN01000Q,MARCO POLO,VIA UGO LA MALFA 113,http://www.itetmarcopolo.gov.it,0,82,19,82053,Palermo,197,50.06,45.99,54.78,50.63,23.94,5.3,53.47,46.53,11.51,82.34,74.86,Palermo,10,Tecnico - Economico
PATD03801P,PIO LA TORRE,VIA NINA SICILIANA 22,http://www.iisspiolatorre.edu.it/,0,82,19,82053,Palermo,162,48.29,43.51,53.9,49.69,23.63,4.23,43.24,56.76,9.84,83.07,72.87,Palermo,10,Tecnico - Economico
PATD02901X,DUCA ABRUZZI - GRASSI,VIA FAZIO 1,http://www.isducabruzzi-grassi.it/,0,82,19,82053,Palermo,58,46.99,40.06,55.38,45.32,23.84,3.01,52.0,48.0,15.43,83.66,75.17,Palermo,10,Tecnico - Economico
PATD01000T,DAMIANI ALMEYDA - CRISPI,LGO MINEO 4,http://www.iisdamianialmeyda-crispi.it/accessibile/,0,82,19,82053,Palermo,55,42.45,36.11,50.58,44.31,22.87,4.47,65.87,34.13,20.36,80.93,72.15,Palermo,10,Tecnico - Economico
PATD023011,FRANCESCO FERRARA,VIA SGARLATA 11,http://istitutoferrara2.weebly.com,0,82,19,82053,Palermo,49,38.11,30.68,48.0,34.25,23.04,2.81,52.7,47.3,16.89,82.17,72.93,Palermo,10,Tecnico - Economico
PATD12500C,PLATONE,VIA SALVATORE BONO 31,http://www.istitutoplatone.com/,1,82,19,82053,Palermo,21,,,,,,0.0,,,,,,Palermo,10,Tecnico - Economico
PATD205004,ALFIERI,VIA PANTELLERIA 15,,1,82,19,82053,Palermo,11,,,,,,0.0,,,,,,Palermo,10,Tecnico - Economico
PATD34500B,LUDOVICO ARIOSTO,VLE DELLE ALPI 119 D,http://www.scuoleriunite.net/ariosto/,1,82,19,82053,Palermo,0,,,,,,0.0,,,,,,Palermo,10,Tecnico - Economico
PATD43500N,FORMAT,VIA AQUILEIA 32,http://istitutoformat-it.webnode.it/,1,82,19,82053,Palermo,29,,,,,,0.0,,,,,,Palermo,10,Tecnico - Economico
PATD91500R,MARGHERITA,VIA MONTEPELLEGRINO 151,,1,82,19,82053,Palermo,13,,,,,,0.0,,,,,,Palermo,10,Tecnico - Economico
PATD17000A,DUCA ABRUZZI - GRASSI,VIA EMERICO FAZIO 1,http://www.isducabruzzi-grassi.it/,0,82,19,82053,Palermo,11,64.32,50.64,79.9,59.56,26.29,4.91,62.86,37.14,8.57,83.05,72.85,Palermo,10,Tecnico - Tecnologico
PATL02000V,RAGUSA - KIYOHARA - PARLATORE,PZZA MONTEVERGINI 8,http://www.iisragusakiyoharaparlatore.gov.it/,0,82,19,82053,Palermo,32,51.46,42.46,63.52,43.84,25.09,3.55,53.06,46.94,20.41,80.79,74.59,Palermo,10,Tecnico - Tecnologico
PATF030009,VITTORIO EMANUELE III,VIA DUCA DELLA VERDURA 48,http://www.itivittorioemanueleterzopa.it/,0,82,19,82053,Palermo,230,51.07,47.44,55.3,52.59,23.95,3.93,61.85,38.15,12.86,82.68,73.34,Palermo,10,Tecnico - Tecnologico
PATF016014,ETTORE MAJORANA,VIA ASTORINO 56,http://www.majoranapa.gov.it/,0,82,19,82053,Palermo,134,49.16,44.59,54.51,57.16,22.94,5.16,58.71,41.29,11.94,85.16,73.96,Palermo,10,Tecnico - Tecnologico
PATF02801A,ERNESTO ASCIONE,VIA CENTURIPE 11,http://www.iissernestoascione.edu.it/,0,82,19,82053,Palermo,38,46.28,37.18,57.76,47.86,23.36,5.26,43.97,56.03,12.07,85.33,75.49,Palermo,10,Tecnico - Tecnologico
PATF02500T,PLATONE,VIA SALVATORE BONO 31,http://www.istitutoplatone.com/,1,82,19,82053,Palermo,17,,,,,,0.0,,,,,,Palermo,10,Tecnico - Tecnologico
PATH03601R,GIOENI - TRABIA,CSO VITTORIO EMANUELE,http://www.nauticopa.gov.it/,0,82,19,82053,Palermo,226,,,,,,6.14,,,,,,Palermo,10,Tecnico - Tecnologico
PATF024013,ENRICO MEDI,VIA LEONARDO DA VINCI 364,http://www.iismedi.edu.it/,0,82,19,82053,Palermo,13,,,,,,3.64,,,,,,Palermo,10,Tecnico - Tecnologico
AGPC010001,EMPEDOCLE,VIA EMPEDOCLE 169,http://www.liceoempedocle.it/,0,84,19,84001,Agrigento,133,65.25,61.42,69.59,64.54,25.92,7.57,93.23,6.77,19.05,91.9,85.15,Agrigento,10,Classico
AGPSFG5009,DANTE ALIGHIERI,VIA PIERSANTI MATTARELLA 345,http://www.scuolepitagoraealighieri.info/,1,84,19,84001,Agrigento,0,,,,,,0.0,,,,,,Agrigento,10,Classico
AGPS030009,LEONARDO,VLE DELLA VITTORIA,http://www.liceoscientificoleonardo.it/,0,84,19,84001,Agrigento,111,70.11,65.99,74.69,71.43,26.26,7.38,91.94,8.06,16.72,93.84,89.15,Agrigento,10,Scientifico
AGPM03000A,RAFFAELLO POLITI,VIA ACRONE 12,http://www.liceopoliti.it/,0,84,19,84001,Agrigento,127,66.47,62.54,70.82,71.0,25.43,6.82,91.62,8.38,16.23,90.55,80.61,Agrigento,10,Scientifico
AGPM02000Q,AMBROSINI - M L  KING,VLE NENNI 136,http://www.mlking.gov.it/,0,84,19,84017,Favara,24,54.74,46.1,64.37,57.75,24.21,4.88,79.17,20.83,9.72,87.21,78.93,Agrigento,10,Scienze Umane
AGPS00101A,UGO FOSCOLO,VIA PASOLINI 1A,http://www.liceocanicatti.gov.it/,0,84,19,84011,Canicattì,59,64.92,59.55,70.74,69.81,25.2,7.84,91.01,8.99,12.36,88.1,84.5,Agrigento,10,Linguistico
AGSL015004,MICHELANGELO,VIA CRISPI,http://liceoartisticoagrigento.it,1,84,19,84001,Agrigento,0,,,,,,0.0,,,,,,Agrigento,10,Artistico
AGTD09000R,GALLO - SCIASCIA,VIA QUARTARARO PITTORE,http://www.itetsciascia.edu.it/,0,84,19,84001,Agrigento,119,49.83,44.9,55.65,53.78,23.51,4.82,54.9,45.1,12.04,85.55,76.34,Agrigento,10,Tecnico - Economico
AGTD685001,GUGLIELMO MARCONI,VIA BASILE 1,,1,84,19,84001,Agrigento,14,,,,,,0.0,,,,,,Agrigento,10,Tecnico - Economico
AGTL01401P,GALLO - SCIASCIA,CDA CALCARELLE,http://www.itcfodera.it/,0,84,19,84001,Agrigento,84,50.1,43.09,58.43,54.13,23.53,4.47,35.04,64.96,9.84,85.21,78.26,Agrigento,10,Tecnico - Tecnologico
AGTF024015,ENRICO FERMI,VIA MINIERA TACCIA CACI PIRANDELLO,http://www.iissfermi.edu.it,0,84,19,84003,Aragona,79,,,,,,4.76,,,,,,Agrigento,10,Tecnico - Tecnologico
CLPC02000X,RUGGERO SETTIMO,VIA ROCCO DI SAN SECONDO,http://www.liceorsettimo.eu/,0,85,19,85004,Caltanissetta,66,73.66,68.53,79.27,73.97,26.8,7.73,90.45,9.55,13.57,91.57,85.53,Caltanissetta,10,Classico
CLPC025003,PIETRO MIGNOSI,PZZA GIOVANNI PAOLO II,http://www.liceoclassicomignosi.com/,1,85,19,85004,Caltanissetta,8,49.6,35.6,65.64,43.51,24.68,7.22,84.0,16.0,20.0,88.43,84.5,Caltanissetta,10,Classico
CLPS01901X,ALESSANDRO VOLTA,VIA MARTOGLIO 1,http://www.liceoscientificovolta.gov.it/,0,85,19,85004,Caltanissetta,110,78.09,73.92,82.62,81.04,27.02,6.65,90.36,9.64,12.35,86.86,82.75,Caltanissetta,10,Scientifico
ENPS00201V,GIOVANNI FALCONE,VIA PIO LA TORRE,http://www.isissfalconebarrafranca.edu.it/,0,86,19,86004,Barrafranca,41,74.42,68.14,81.09,80.31,26.22,7.8,91.2,8.8,8.8,88.82,77.18,Caltanissetta,10,Scientifico
ENPS01000R,PIETRO FARINATO,VLE DIAZ 61,http://www.liceoscientificofarinato.it/,0,86,19,86009,Enna,19,68.52,59.31,78.34,78.69,25.0,6.76,86.21,13.79,10.34,86.2,79.5,Caltanissetta,10,Scientifico - Sportivo
ENPM00201X,GIOVANNI FALCONE,VIA PIO LA TORRE,http://www.isissfalconebarrafranca.edu.it/,0,86,19,86004,Barrafranca,19,69.44,59.06,80.24,75.57,25.6,4.06,66.1,33.9,5.08,78.0,73.1,Caltanissetta,10,Scienze Umane
CLPM01000D,MANZONI - JUVARA,VLE TRIESTE 169,http://www.liceimanzonijuvara.gov.it/,0,85,19,85004,Caltanissetta,34,64.35,56.34,73.19,70.6,24.97,6.39,64.42,35.58,10.58,83.61,76.89,Caltanissetta,10,Scienze Umane
ENPM01101P,NAPOLEONE COLAJANNI,VIA VALVERDE 1,http://www.iisnapoleonecolajannienna.gov.it/,0,86,19,86009,Enna,0,,,,,,0.0,,,,,,Caltanissetta,10,Scienze Umane - Economico sociale
CLTE013018,LUIGI RUSSO,VIA LEONE XIII 48D,http://www.iissrusso.gov.it/sito/,0,85,19,85004,Caltanissetta,52,65.54,59.36,72.19,71.65,25.13,7.37,74.68,25.32,8.86,89.37,78.25,Caltanissetta,10,Linguistico
CLSD014017,MANZONI - JUVARA,VIA BELVEDERE,http://www.liceimanzonijuvara.gov.it/,0,85,19,85016,San Cataldo,46,59.48,50.1,69.89,52.76,25.94,6.06,34.78,65.22,5.8,84.81,81.91,Caltanissetta,10,Artistico
